product_id,product_name,about_product,actual_price,rule_based_clienta_category,rule_based_clientb_department,rule_based_clientb_price_tier,clienta_level_1,clienta_level_2,clienta_level_3
B0841KQR1Z,Crypo™ Universal Remote Compatible with Tata Sky Universal HD & SD Set top Box (Also Works with All TV),"☛ Compatible With Tata Sky SD / HD / HD+ Plus / 4K DTH Set Top Box.|☛This is a Universal Tata Sky Remote - Also Works with All LED LCD TV (Pairing Required in some models)|☛ Please note: This is NOT a TataSky Recording Remote.|☛ For best performance, please insert new batteries before using (Batteries Not Included)|☛ This is an Imported Generic Product & Not Original Remote By TataSky.",999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B07YWS9SP9,"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights","Zebronics Zeb- NC3300 USB powered laptop cooling pad. Speakers: No|Light in weight has dual 120mm fan with Blue LED lights, dual USB ports|It has silent operation and retractable stand for easy usage|1 year carry in to service center",999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B01NCVJMKX,"SHOPTOSHOP Electric Lint Remover, Best Lint Shaver for Clothes,Lint Remover for Woolen Clothes ,Lint Remover for Sweaters","Smoothly takes off the lint from fabric suitable for sweaters, woollens, blanket . Timely clean the lint box . Great fabric grooming tool durable. Good quality material. Portable, easily fits bags. Lightweight elegant handle design. Skid proof design easy to operate..|Please clear the blade area and fuz container after use ..|Superior quality product SHOPTOSHOP Electric Lint Remover, Best Lint Shaver for Clothes,Lint Remover for Woolen Clothes ,Lint Remover For Sweaters|After using lint fuzz remover sweater will look just like new|Smoothly takes off the lint from fabric suitable for sweaters, woolens, blanket",999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B07222HQKP,"Orico 2.5""(6.3cm) USB 3.0 HDD Enclosure Case Cover for SATA SSD HDD | SATA SSD HDD Enclosure High Speed USB 3.0 | Tool Free Installation | Black","Grid texture design: excellent hand felling, adopts Non-Toxic environmental ABS material, good heat dissipation, grid texture surface processing, anti-skid and fingerprint- free|USB3.0 to SATA III bridging solution: 5Gpbs provide high speed transmission of files and data|This Hard Drive Enclosure product is only an enclosure with a small control board, where the buyers connect their 2.5 inch SATA HDD (Laptop Hard disk) to their PC. The product does not come with any Hard Disk.|3 Seconds Installation: slide disassembly design, No screws Installation|Wide compatibility: supports 9.5mm and 7mm 2.5 inch HDD and SSD, compatible with Windows/Mac 9.1/10.2 and above systems|Country of Origin: China|This 2.5 inch housing is made of temperature resistant ABS plastic with brushed black finish",999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B07YL54NVJ,"Brand Conquer 6 in 1 with OTG, SD Card Reader, USB Type C, USB 3.0 and Micro USB, for Memory Card | Portable Card Reader | Compatible with TF, SD, Micro SD, SDHC, SDXC, MMC, RS-MMC, Micro SDXC","More connectivity: Equipped with USB 3.0 Type A and Type C plugs, the card reader can be used for free data exchange between memory cards and USB-A / USB-C / thunderbolt 3-capable PCs, laptops, mobile phones and tablets with OTG functions. With built-in USB 3.0 chips, the USB card reader delivers high-speed transfer rates of up to 5Gbps and allows HD movie in 1GB to transfer only seconds|No need driver and app installation.This SD / Micro SD card reader do not support read two cards simultaneously. when connected to a PC/laptop, you will receive more efficient data transfer and no longer waste long time to wait. The USB 3.0 USB C to SD Adapter supports all popular memory cards For SD, SDHC, SDXC, RS-MMC, MMC, Micro SD, Micro SDHC, Micro SDXC and UHS-I cards in large capacity up to|Wide compatibility: this digital memory card adapter is suitable for Samsung S10 S9 Plus S8 Plus Note 9 8, A3 / A5 (2017), A8 (2018); HUAWEI P20 Pro / P20 / P20 Lite, Mate9 / 10 / Mate 10 Pro, Honor8 / 9, P9 / P10 / P9 Plus / P10 Plus, Nexus 6P, Nova Plus, Grade 8; Sony Xperia XZ, Pieria XZ Premium; One Plus: 2/3 / 3T / 5; Xiao Mi MIX2 / MIX2s, 6 / 5C / 5s / 5splus; Mac Book Pro, Mac Book, Dell XPS, Samsung Galaxy Book, Acer Switch Alpha 12, Lenovo Mix 510/520, Yoga520 / 720/900/910/920|Plug & play: no driver installation required for windows, Mac OS, Linux etc. Powered via USB or USB C plug, therefore no additional power needed. With over current, overvoltage and short-circuit protection, the USB card reader USB C secures safety for all connected devices and memory cards|Compact and portable for on the go: The Micro SD TF Card Reader is designed with aluminum housing that works well on heat dissipation. Attached protective cap protects both connectors from unwanted contamination and dust. Note: for Micro SD card slot, insert/extract the card with one slight push",999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B0B4G2MWSB,"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.","-mini usb cable is easy to plug and play connections with digital cameras , mobile phones, MP3 players, PDAs, External Hard Drives.|Compatibility with USB 1.0, 1.1 and 2.0.|This Camera cable transfer your pictures from your digital camera to your PC.|Connect a peripheral with a 5-Pin Mini-USB port to an USB Hub or USB port on PC|Warranty-1 year",999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)","2 meter special reversible Type-C to USB A male user-friendly design helps you insert the connector in a right way all the time|Data sync and charge for apple new MacBook 12 inch, nexus 5x, nexus 6p, OnePlus 2, pixel c, Lumia 950, Lumia 950 xl, Nokia n1, Chromebook google pixel, Asus zenphone3 and other USB-c devices|Support the maximum 3A fast charging and the speed of data sync up to 480 mbps|Aesthetically designed, aluminium ends, with high-density boAt's premium nylon braiding wrapped around the entire length of the tangle free cable for reinforcement and added durability|One end normal USB type a and other end USB type c",999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B099PR2GQJ,HOMEPACK 750W Radiant Room Home Office Heaters For Winter,"Radiant Heaters for Room , Home, Office scores high on the aspect of functionality|750W Radiant Room Home Office Heaters For Winter.|Ideal for use in in small rooms, this 750 Watts heater provides instant heating during winters.|Make In India. The Material Used is on among the Highest Grade for good Quality Performance and high efficiency.|Superior Heating Element.",999,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B0814P4L98,"PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 75 Ltr Black & Grey","MULTIFUNCTIONAL LAUNDRY BAG - Useful for homes, apartments, bathroom, student's dormitory and hostels. Also help you to store other stuff, such as umbrellas, toys, shoes, etc, Make your room look clean, tidy and save space|Needs no assembly - Folds when not in use. Volume: 75 litre. Package contains 1 Laundry Basket.|FOLDABLE STORAGE CONTAINERS - This box is foldable for space-saving, easy to set up and convenient to carry. Can be folded when not in use|HIGH QUALITY - Made from non-woven fabric with strong durable stitching, which is environmentally friendly, durable, wear and tear-resistant fabric, anti-wrinkle-free, lightweight|Dimension: Length(15)inch x Width(14)inch x Height(21.5)inch",999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B09MZ6WZ6V,"INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat for Computer Laptop (Black, 900L x 400B x 2H mm)","Large size design makes it provide plenty of room to place your mouse, keyboard and other desk items while you are playing games or working as well as protecting your desk.|The silky smooth surface help to move with high speed and pinpoint accurately. Anti-slip rubber backing offer heavy grip to prevent the mouse pad from sliding around the desk.|The mouse pad is made of natural rubber material and the durable stitched edges, which can ensure long-term use without wear, deformation and degumming. It will provide you with a comfortable experience.|Its thick comfy and foldable design, you can carry this mouse pad with you everywhere you go. Its anti fraying stitching, prevent damage from spills or rough use.|Size: 900L x 400B x 2H mm :::: Color: Black :::: Material: Rubber, Neoprene|Package Include: 1 x Gaming Mouse Pad",999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B0758F7KK7,"Caprigo Heavy Duty TV Wall Mount Bracket for 14 to 32 Inch LED/HD/Smart TV’s, Universal Fixed TV Wall Mount Stand (M452)","TV Wall Bracket Compatibility : 14 To 32 Inch (LED, HD, QLED, LCD, OLED, UHD, 4K, Monitor, Curved, Smart TV’s) From All Leading Brands. Ideally Compatible With OnePlus Y Series , Samsung , Sony Bravia , LG , Mi Pro 4A , 4C 5A Series 32 Inch LED TV’s.|Vesa Compatibility : 50 x 50 mm , 75 x 75 mm , 100 x 100 mm , 150 x 150 mm , 200 x 200 mm , 200 x 100 mm , 100 x 200 mm , 200 x 150 mm , 150 x 200 mm.|Premium Built Quality : Premium quality tv wall mounting bracket by Caprigo. This tv mount is strong , safe , and durable. This professional tv wall bracket adopts high grade material with powder coated finishing to offer a strong & durable built along with sleek high-tech look. The safety loading weight is 25 kgs.|TV Size Compatibility : 32 inches , 29 inches , 28 inches , 27 inches , 24 inches , 23 inches , 22 inches , 21 inches , 20 inches , 18 inches, 17 inches & 14 inches.|Easy & Quick Installation : Complete screws set provided with wall mounting kit to make installation a breeze . Wall mount can be installed to the TV quickly and easily with simple installation technique. Your tv will be on the wall within 15 mins. These wall mounts help in giving your home space a neat and clean look by mounting the TV's onto the walls.|Package Contents : TV Wall Bracket x 1 + Standard Screw Set x 1",999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B08RDWBYCQ,"T TOPLINE 180 W Electric Hand Mixer,Hand Blender , Egg Beater, Cake maker , Beater Cream Mix, Food Blender, Beater for Whipping Cream Beater for Cake With 7 -Speed with spatula and oil brush","★7 Speed hand mixer, please see the image or read instruction manual for speed guide|★Attachments: Tackle a number of kitchen tasks with two professional-style wire beaters for eggs and ream and two hooks for mixing dough. All are dishwasher-safe|★Motor 180-watt - this powerful motor has 7 speeds, so you can start slow and finish fast|2 Stainless Steel Hooks For Mixing and Kneading.",999,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B087FXHB6J,Zebronics Zeb-Companion 107 USB Wireless Keyboard and Mouse Set with Nano Receiver (Black),"Keyboard Interface USB (Nano receiver) Total No.of Keys 104|Companion 107 is a wireless keyboard and mouse combo that comes with a nano receiver built for home/office use. Plug and Play|Mouse Interface USB (Nano Receiver) Resolution 1200 DPI No. of Buttons 3|Mouse High Precision Compact & Ergonomic Design Advanced optical sensor technology Nano Receiver Plug and Play|The mouse that tags in this combo is ergonomically designed and super compact. It is a high precision mouse with 1200 DPI, and three buttons.|1 Year warranty-from the date of purchase|The keyboard features 104 keys inclusive of a rupee key. It has a low battery LED indication,and a power-saving mode.",999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B06XSK3XL6,boAt Dual Port Rapid Car Charger (Qualcomm Certified) with Quick Charge 3.0 + Free Micro USB Cable - (Black),"Charges compatible devices up to 4 times faster with Qualcomm Quick ChargeTM 3.0 Technology. Detachable Cable|Compatible with all USB and type C powered devices including Quick Charge 2.0 etc.|Built-in safeguards to protect your devices against excessive current, overheating and overcharging|Boat rapid charge comes with exclusive Smart IC optimum smart charging technology for Apple and other non-Qualcomm quick charge enabled devices up to 5 V/3 amps",999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B0B8CB7MHW,"KNOWZA Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother for Coffee, Egg Beater, Hand Blender, Coffee Beater (BLACK COFFEE BEATER)","Make Rich & Creamy Froth In Seconds, Then Say Morning To The World: If you love the morning coffee filled with froth and foam, this mini portable handheld milk frother can create a creamy cup for you within 15 to 30 seconds, just like the professional baristas. This drink mixer electric not only creates milk foam for coffees, cappuccinos, and macchiatos, but also fits for hot and cold chocolate, milkshakes, matcha tea, mixed drinks, and even for whisking egg and sauces.|Ergonomic & Friendly Modern-Design: Light-weight hand milk frother with an ergonomic handle makes frothing and creating delicate foam easily. Just press the button to start stirring instantly, and whip the milk to your desired consistency. The drink mixer is beautifully styled in black color to fit into any modern kitchen, which can be a perfect addition to your kitchen's coffee corner.|High Quality: Our mini mixer electric is made of 304 durable stainless steel so it is long-lasting and completely resistant to rust. Make you enjoy every cup with confidence. Our frother electric milk has a powerful motor that gives you 14000 rpm, and makes you foam easily and quickly. The built-in powerful but low-noise motor allows you to keep the noise low during the frothing process without disturbing your family, giving you a calm and tranquil morning.|Easy To Clean: Clean-up for this electric stirrer is easy and fast. It is easy to clean by sticking the stirrer end into a cup of water and turning it on, then taking it out, drying by pushing the button again for 2-3 seconds. This milk frother handheld is powered by two AA batteries (not included). This handheld milk frother mixer can be reused only by replacing the battery, and it can work more than 2000 times in total, making thousands of cups of milk froth for you.|OPERATED BY AA 1.5 V x 2 Batteries (NOT included)|Batteries Not Included for safety , please insert new batteries in opposite direction only",999,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B08CT62BM1,"Wayona USB Type C Fast Charging Cable Charger Cord 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S10e S10 S9 S8 S20 Plus, Note 10 9 8, M51 A40 A50 A70, Moto G7 G8 (1M, Grey)","NYLON BRAIDED, EXTREME DURABILITY: with a tested 20000+ bend lifespan, Cleefun USBc charging cable with heavy duty braided and strong metal connections is far more durable|Comes with 12 months guarantee|WIDELY COMPATIBILITY: Wayona USB type-C charging cords with fast charge for Samsung Galaxy S20 S20+ S20 Ultra S10e S10 Lite S10 S10+ S8 S8+ S9 S9+ Note 8 Note 9 Note 10, Samsung A8 A9 2018 M20 M21 M30 M31 M30s A20e A30 A40 A50 A70 A51 A71 A80 A90, Moto G8 G8+ G8 Power G8 Power Lite/ G7 G7 Plus G7 Power/G7 Play/G6/G6 plus, Sony Xperia XZ/XZ2 Premium L3 L4, HTC 10 U11+,Xiaomi and other USB type C devices|MULTI-LENGTH, 3Ft /6ft : We supply extra long USB type C charger cables. Much longer than your original cable.You can get the quick charging while lying on bed, sofa, car backseat or outdoor|The QC3.0 FAST CHARGING and DATA SYNC: This 1meter/3ft USB-C cable support QC3.0 Fast Charging and Data Syncing, max current 3.0A and transfer speed up to 480Mbps. Built-in 56K pull-up resistor and strong metal connections provide outstandingly reliable conductivity and stability. .(NOTE: Not support Huawei Super Charge.)",999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B08CTNJ985,"Wayona USB Type C 65W Fast Charging 2M/6Ft Long Flash Charge Cable 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S21 S10 S9 S8, iQOO Z3, Vivo, Note 10 9 8, A20e A40 A50 A70, Moto G7 G8 (2M, Grey)","~ QC3.0 FAST CHARGING & DATA SYNC : This 2meter/3ft USB C cable support QC3.0 Fast Charging and Data Syncing, max current 3.0A and transfer speed up to 480Mbps. Built-in 56K pull-up resistor and strong metal connections provide outstandingly reliable conductivity and stability.|~ NYLON BRAIDED, EXTREME DURABILITY : With a tested 20000+ bend lifespan, usb c charging cable with heavy duty braided and strong metal connections is far more durable with best price for your long life charging use.|~ WIDELY COMPATIBILITY : Wayona usb type c charging cords with fast charge is Compatible with Samsung Galaxy S20 S20+ S20 Ultra S10e S10 Lite S10 S10+ S8 S8+ S9 S9+ Note 8 Note 9 Note 10, Samsung A8 A9 2018 M20 M21 M30 M31 M30s A20e A30 A40 A50 A70 A51 A71 A80 A90, Moto G8 G8+ G8 Power G8 Power Lite/ G7 G7 Plus G7 Power/G7 Play/G6/G6 plus, Sony Xperia XZ/XZ2 Premium L3 L4, HTC 10 U11+,Xiaomi and other USB type c devices.|~ MULTI-LENGTH (1M /2M) : We supply extra long USB type C charger cables. Much longer than your original cable. You can get the quick charging while lying on bed, sofa, car backseat or outdoor etc.|~ 12 MONTHS FREE QUALITY GUARANTEE : WAYONA promise the reliable guarantee for your top rated USB C cables, please contact our service team any time if you have any question or need any help regarding product.",999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B0B61GCHC1,"LS LAPSTER Quality Assured USB 2.0 morpho cable, morpho device cable for Mso 1300 E3/E2/E Biometric Finger Print Scanner morpho USB cable (Black)","Replacement USB morpho device cable 1300 E2, E3|2.0 USB Wire morpho cable Safran MSO-1300 E, E2,E3|morpho usb cable Fingerprint Biometrics (All-in-one Version)|morfo biometric device cable , Finger Print Scanner Cable Wire-Black",999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B008IFXQFU,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows 11/10/7/8/8.1/XP/ Mac OS 10.9-10.15 Linux Kernel 2.6.18-4.4.3","USB WiFi Adapter —— Speedy wireless transmission at up to 150Mbps ideal for video streaming or internet calls|Mini Design —— Sleek miniature design so small that once plugged in, can be left in a Laptop’s USB port|Advanced Security —— Supports 64/128 WEP, WPA, PA2/WPA-PSK/WPA2-PSK(TKIP/AES)|Compatibility —— Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier, Linux|Easy Setup —— Connect in no time with easy setup utility in 14 languages|In an unlikely case of product quality related issue, we may ask you to reach out to brand’s customer service support and seek resolution. We will require brand proof of issue to process replacement request",999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B0B3JSWG81,NGI Store 2 Pieces Pet Hair Removers for Your Laundry Catcher Lint Remover for Washing Machine Lint Remover Reusable Portable Silica Gel Clothes Washer Dryer Floating Ball,"Versatile, Protects Your Clothes: MoveCatcher Pet Hair Remover helps remove animal hair and any other hair, fluff, lint, lint that adheres to clothing, bedding, and is extremely sticky, giving you a clean life. Save money and be greener.|Safe Material, High Quality: The pet hair catcher for laundry is made of PU adhesive, soft, elastic and sticky, with good adhesion and durability, non-toxic and odor-free. Pet hair remover can capture hair, dust and pet hair fragments, and easily pull them down the clothes.|For Washing Machine Or Dryer: Pet hair remover can be used directly in the washing machine or dryer (It is recommended that the temperature of the dryer be not too high). As the machine runs, dog hair remover completely absorbs the hair from the clothes without clogging the drain.|Easy To Clean And Reuse: Unlike hairless cylinders, they are easy to reuse and clean, rinse with water after use and dry in a cool place (away from direct sunlight) to maintain viscosity, rinse with water after use and wipe dry for next use.|Multi-Purpose: Pet fur remover for laundry is a portable compact tool designed for ""pet families"" that can easily remove animal hair from clothes, sofas and blankets. It can also easily remove hair, dust and debris attached to clothes. It is small in size and easy to carry.",999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B0BMM7R92G,Noise_Colorfit Smart Watch Charger 2 Pin USB Fast Charger Magnetic Charging Cable Adapter (Smart Watch Charger 2 pin),"Specially designed for Noise Smartwatch|Perfect Fit. USB charging cable, high-quality charger for 2 Pin Watches.Not for any other models.|Mini and durable: Charge your device more securely when connected to USB power source on PC, Mac, Laptop or notebook and mobile phone.|Good replacement, make charging more convenient wherever in home, office or travel.|Charging method is by magnetic suction thimble contact.",999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B08CGW4GYR,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg","Fast To Get Creamy Froth With Great Power: The immersion blender Equipped with an innovative, super premium motor, the must-have handheld foam maker gives long-lasting and reliable performance. The high speed upgraded motor boasts enough power to create foamed milk within 20 seconds. It is a perfect foam maker for coffee, latte, cappuccino, matcha, hot chocolate and any other frothed milk|Multiple Whisking Speeds: Blender Cordless owns 3 Speed allow you to choose the proper whisking speed to froth milk, coffee, latte, cappuccino, chocolate milk, tea, Low speed operates at 4,000 rpm. You can mix nutritional supplements, protein shakes and baby formula with no lumps. Medium speed operates at 8,000 rpm. You can mix egg, milk, coffee or tea. High speed operates at 13,000 rpm. You can create creamy froth for coffee, Latte, cappuccino, hot chocolate|USB Rechargeable: The ectric whisk coffee blender can hold a strong charge for several times a day. You can charge it anywhere and anytime with your power bank, phone charger, computer etc. Perfect for using in home, office, camping, or travel|This handheld small mixer has 2 Stainless steel whisks,can use as coffee frother, egg beater , handheld blender, mini mixer, egg maker,mixing protein shakes, milk, coffee, hot chocolate, and others.|Easy To Install & Use: There is a shaft inside the port and you need to target it well and keep the handheld blender straight when inserting it. Don't need to insert too much, The spring can easily bend or stretch. One hand hold the whisk head and one hand hold the main body, then use moderate force to pull it out horizontally. This battery powered whisk head is made of sturdy food-approved stainless steel for extended service life.",999,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B0994GFWBH,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,"Plug & Play|Stable & Reliable Connectivity.|Special grip treads designed on wire ends for easy plugging and unplugging; plug-and-play.|Connector : USB 2.0 Type A Male to Type A Male|High quality USB 2.0 high speed cable. Usually used for some external drive enclosures or cameras.|Compatibility with USB 1.0,1.1 , Supporting data transfer rate at up to 480Mbps|High quality thin USB type A adapter M/M is designed for Data Transfer and fast Charging, ideal for hard drive enclosure, printer, modem, scanner, camera etc. Interference Free",999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B09XX51X2G,"STRIFF Laptop Tabletop Stand, Fold-Up, Adjustable, Ventilated, Portable Holder for Desk, Aluminum Foldable Laptop Ergonomic Compatibility with up to 15.6-inch Laptop, All Mac, Tab, and Mobile (Silver)","A lifestyle brand with a mission to create a wide range of cutting-edge tech products, allowing people to make the most of a multitude of different activities|Aluminum Alloy Portable Foldable Holder for Notebooks & Tablets Multiple uses Multi-purpose foldable laptop riser Not only for laptops but also for mobile phones, iPad books, etc|Item Package Weight: 280.0 grams|Lightweight, fold-up design can be opened or closed the laptop stand in just 1 second; saves time and space when moving around the home, school, or work; also includes a small drawstring bag|0|0|0",999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B08PPHFXG3,Posh 1.5 Meter High Speed Gold Plated HDMI Male to Female Extension Cable (Black),perfect|100 % compatible,999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B0BN6M3TCM,"VRPRIME Lint Roller Lint Remover for Clothes, Pet | 360 Sheets Reusable Sticky Easy-Tear Sheet Brush for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt (4 Rolls - 90 Sheet Each Roll)","【CLEAN CLOTHES EVERY TIME】 : Our lint roller has an extra sticky formula that helps you easily collect fuzz, fluff, and bobble balls from your pants, clothes, and fabrics without damaging the material.|【2X EXTRA STICKINESS】: VRPRIME offers 200% more pick-up per strong adhesive sheet for a quick and effective way to remove annoying pet hair, lint, and debris. You will save time and effort in removing stubborn hair and fuzzy bits from your clothes, sofa, furniture, car, carpet, etc.|【TOTAL 360 SHEETS】 : VRPRIME lint rollers come with 1 reusable ergonomic grip handles that comfortably fit in your hand, four refills of 90 sticky easy peel off spiraled sheets. Total 360 sheets in one package with great value.|【MULTI FUNCTION】 : The fluff remover is not limited to just clothing and garments, it also is your perfect tool to remove dog hair, cat hair, pet fur, fluff, fuzz, and lint from furniture, upholstery, bedding, car seats, etc.|【EASY TO PEEL OFF DESIGN 】: New improvement on cutting makes peeling off sheets extremely easy, you can start a new sheet from the top or bottom freely and tear off the sheets easily after use.|【A MUST-HAVE CLEANING TOOL】: VRPRIME dog lint remover for clothes can help pick up any shards or dirts from small spaces that a vacuum cleaner can never reach. Adhesive remover is especially effective for removing pet hair. It’s great for keeping clothes and furniture like couches, carpets, and curtains clean from debris in everyday life.You will never regret having Lint Roller pet fur remover.",999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B08K36NZSV,KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch Pre-Filter Housing of Water Purifier | Pack of 4 Spun,"RO 10 Inch, 5 Micron PP Spun Filter Cartridge/Candle used in RO Water Filter-Pre/Outer Filter Bowl.|Can be used in any pre filter that supports 10 inch pre filter|Removes Sand, Slit, Dirt & Rust particles|Replacement of Spun Filter every 3 to 4 month can save bigger expenses. - Regular replacement of Spun Filter protects RO Membrane and choking of other filters|RO filter is normally used in first stage of multi stage water filter system. Replacement of Spun/sediment Filter every month can save bigger expenses. Frequently replacing of Spun/Sediment Filter protects RO Membrane and choking of other water filters. Impurities and sediment removal water filters. These are pre filters commonly used to remove dirt, impurities, sediment, rust, slime, sand, grass and grit etc",999,Needs_ML_Prediction,Home & Kitchen,Value,Needs_ML_Prediction,,
B08G43CCLC,"NK STAR 950 Mbps USB WiFi Adapter Wireless Network Receiver Dongle for Desktop Laptop, (Support- Windows XP/7/8/10 & MAC OS) NOt Support to DVR and HDTV","[NOTE - >>Not Support to DVR and HDTV]..[CONNECTIVITY]:-Allows you to connect a desktop or notebook computer Laptop to a WIFI wireless network and Mobile Internet high-speed internet connection.|>>[DRIVER ] - First You Need to Install Driver For Which We Provide Cd Driver .. [Trial Method - If product not working after install driver then put out adapter from usb port and put in again another USB Port]|Standard: IEEE 802.11g, IEEE 802.11b,IEEE 802.11b .Interfasce- USB 2.0,Radio Data Rate - 950Mbps Depends on ProcessorStandard: IEEE 802.11g, IEEE 802.11b,IEEE 802.11b .Interfasce- USB 2.0,Radio Data Rate - 950Mbps Depends on Processor|>>[Support system]: Windows- XP/ vista/ Windows 7/8/10 & Mac OS|System Requirements:600mbps Windows 10/8.1/8/7/XP,300mbpswi-fi dongle for TV PC 4G setup box dongal laptop set top under 100 Airtel wi fi antenna and dongal LED Jio windows 10 mobile Mi WiFi receiver anycast all SIM support solid free dish Mac OS X, Linux (kernel 2.6.18 ~ 4.4.3)",999,Needs_ML_Prediction,Needs_ML_Prediction,Value,Needs_ML_Prediction,,
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)","2 meter special reversible Type-C to USB A male user-friendly design helps you insert the connector in a right way all the time|Data sync and charge for apple new MacBook 12 inch, nexus 5x, nexus 6p, OnePlus 2, pixel c, Lumia 950, Lumia 950 xl, Nokia n1, Chromebook google pixel, Asus zenphone3 and other USB-c devices|Support the maximum 3A fast charging and the speed of data sync up to 480 mbps|Aesthetically designed, aluminium ends, with high-density boAt's premium nylon braiding wrapped around the entire length of the tangle free cable for reinforcement and added durability|One end normal USB type a and other end USB type c",999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B09RWZRCP1,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)","The boAt Type C A750 cable is compatible with smartphones, tablets, PC peripherals, Bluetooth speakers, power banks and all other devices with Type-C ports.|It ensures 6.5A fast charging for all the latest charging protocols and data transmissions with rapid sync at 480 Mbps|The convenient flat cable design makes it tangle free, sturdy and invincible against external damage.|Its ultra-durable PVC housing shell housing and extended tail protection makes it last longer to give a 10000+ Bends Lifespan.|boAt's Type C A750 cable offers a perfect 1.5 meters in length for smooth & hassle-free user experience.|2 years warranty from the date of purchase.",999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
B09VT6JKRP,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,-High performance Micro USB 3.0 hard disk cable connects a portable external USB 3.0 hard drive to a computer for speedy file transfer or syncs and charges tablets or smartphones or USB 3.0 Micro-B port devices|-Super Speed USB 3.0 data transfer cables are compatible with most USB 3.0 external portable and desktop hard disk connector|-USB 3.0 micro b cable offer a throughput of up to 4.8Gbps when used with a USB 3.0 host and device AK9|-Replacement USB 3.0 Cables for external hard disk wire|-Connector A: USB 3.0 A (9 pin SuperSpeed) Male Connector B: USB 3.0 Micro-B (10 pin SuperSpeed) Male Superspeed USB 3.0 hard disk cable A to Micro B (10pin) Quickly transfer data from an external storage device to your PC or Laptop at 10x the speed of USB 2.0,999,Needs_ML_Prediction,Electronics,Value,Needs_ML_Prediction,,
